lot_id	wafer_id	hold	date	product_id	hold_type
SN35ZJY	11	DISPO	6/13/2023 0:00	KEKS	SBL
SN58D9X	17	PIE HOLD	3/14/2023 0:00	UFLU	Map
SN67G68	10	QA HOLD	4/8/2023 0:00	KSLE	Map
SN23W6X	9	QA HOLD	9/10/2022 0:00	UFLU	Map
SN61KG6	2	DISPO	6/3/2022 0:00	KEKS	Map
SN18G1N	10	PIE HOLD	10/11/2022 0:00	DTLS	Map
SN70NQ4	18	PIE HOLD	1/24/2022 0:00	KSDL	SBL
SN94EDK	10	PIE HOLD	6/6/2022 0:00	XLFU	SBL
SN67YT1	24	PE HOLD	4/25/2022 0:00	KSLE	Map
SN47IYF	6	PE HOLD	5/12/2022 0:00	UX2M	SBL
SN21IS0	17	PIE HOLD	3/20/2023 0:00	KELK	SBL
SN49JWR	17	QA HOLD	1/23/2023 0:00	SFSK	Map
SN28PYY	19	PE HOLD	10/6/2022 0:00	UFLU	SBL
SN77HZQ	9	PE HOLD	7/24/2022 0:00	KDSD	SBL
SN56UK9	12	DISPO	1/22/2023 0:00	XLFU	SBL
SN33HXJ	2	PIE HOLD	12/17/2022 0:00	UX2M	SBL
SN81XBK	6	PIE HOLD	12/17/2022 0:00	DTLS	Map
SN52O80	23	PIE HOLD	8/21/2022 0:00	KSDL	Map
SN86J6F	8	PIE HOLD	3/9/2022 0:00	DTLS	Map
SN21V8M	14	PE HOLD	9/2/2022 0:00	DTLS	Map
SN50GIC	14	QA HOLD	2/20/2022 0:00	UMXS	Map
SN76KNZ	15	PIE HOLD	12/1/2022 0:00	KEKS	Map
SN89GTM	9	QA HOLD	12/12/2022 0:00	KEKS	Map
SN72R9H	20	QA HOLD	9/26/2022 0:00	BLUD	Map
SN82I09	8	PE HOLD	11/26/2022 0:00	DTLS	SBL
SN76KFG	15	PIE HOLD	4/23/2023 0:00	UFLU	SBL
SN96JMK	13	PIE HOLD	1/15/2022 0:00	UX2M	SBL
SN93W7F	10	DISPO	3/26/2023 0:00	KSDL	Map
SN90N5Z	18	QA HOLD	2/1/2023 0:00	KEKS	Map
SN82IGZ	16	PIE HOLD	4/19/2023 0:00	KSDL	SBL
SN43YCU	4	QA HOLD	1/22/2022 0:00	BLUD	SBL
SN77PAP	2	DISPO	6/25/2022 0:00	XLFU	Map
SN59AQI	17	DISPO	7/1/2022 0:00	BLUD	SBL
SN29D0E	2	QA HOLD	5/4/2022 0:00	KSLE	SBL
SN76DFK	17	DISPO	5/24/2022 0:00	KEKS	Map
SN22GUI	10	PIE HOLD	1/30/2023 0:00	BLUD	Map
SN71LUM	6	PIE HOLD	3/17/2022 0:00	UMXS	Map
SN58HWK	25	PE HOLD	8/5/2022 0:00	DTLS	SBL
SN60BAO	8	DISPO	2/22/2022 0:00	KDSD	Map
SN73CX0	19	PIE HOLD	4/3/2023 0:00	KSDL	Map
SN51JWR	1	PIE HOLD	2/14/2023 0:00	DTLS	Map
SN64AXP	17	PIE HOLD	12/14/2022 0:00	SLFU	Map
SN88XJ2	20	PE HOLD	1/12/2022 0:00	IEKW	Map
SN77OPV	15	QA HOLD	7/30/2022 0:00	UFLU	Map
SN51KH0	13	PE HOLD	3/20/2023 0:00	BLUD	SBL
SN52JDU	25	PIE HOLD	7/27/2022 0:00	KELK	SBL
SN26KZ1	22	QA HOLD	7/29/2022 0:00	KDSD	SBL
SN18C0M	4	PIE HOLD	1/8/2022 0:00	UX2M	Map
SN16V10	23	QA HOLD	6/11/2022 0:00	KSDL	Map
SN21MEG	10	PIE HOLD	5/8/2022 0:00	KSDL	SBL
SN11WTX	2	DISPO	4/27/2022 0:00	KELK	Map
SN71RGI	24	DISPO	6/17/2022 0:00	UFLU	Map
SN60Q9A	14	DISPO	2/14/2023 0:00	SFSK	SBL
SN76T1W	3	QA HOLD	6/12/2023 0:00	BLUD	SBL
SN82VMD	12	DISPO	4/6/2022 0:00	XLFU	Map
SN26AQU	21	DISPO	1/14/2023 0:00	DTLS	SBL
SN50XUX	7	DISPO	12/2/2022 0:00	KEKS	Map
SN35C8G	4	QA HOLD	8/10/2022 0:00	UMXS	Map
SN33B5A	16	DISPO	1/25/2022 0:00	SLFU	SBL
SN92OAT	20	PIE HOLD	9/21/2022 0:00	DTLS	Map
SN49VA1	16	DISPO	4/2/2022 0:00	SLFU	SBL
SN65QE1	19	PE HOLD	7/4/2022 0:00	BLUD	Map
SN63DLQ	23	QA HOLD	3/2/2023 0:00	UX2M	SBL
SN38AQH	16	QA HOLD	9/4/2022 0:00	KSDL	Map
SN74NDN	5	PE HOLD	3/24/2022 0:00	KELK	SBL
SN13JJ8	4	QA HOLD	1/17/2022 0:00	KDSD	Map
SN96KRV	13	PE HOLD	10/31/2022 0:00	SFSK	Map
SN67LYS	2	PIE HOLD	2/20/2023 0:00	SFSK	SBL
SN81FJ5	10	DISPO	10/4/2022 0:00	SFSK	SBL
SN90IC3	10	PIE HOLD	2/16/2023 0:00	XLFU	Map
SN61LDR	11	PIE HOLD	5/15/2023 0:00	KELK	Map
SN52NZ8	5	DISPO	1/13/2022 0:00	SFSK	Map
SN73CKF	4	DISPO	12/7/2022 0:00	UX2M	Map
SN87L3G	19	PIE HOLD	5/10/2022 0:00	KELK	SBL
SN15AT3	24	PE HOLD	5/7/2022 0:00	IEKW	SBL
SN19LGV	10	QA HOLD	2/11/2022 0:00	KEKS	Map
SN28JP2	19	DISPO	2/24/2023 0:00	KELK	Map
SN28L0T	18	DISPO	7/10/2022 0:00	KSLE	SBL
SN71HUO	21	PE HOLD	7/24/2022 0:00	KELK	Map
SN81RY0	24	PIE HOLD	9/22/2022 0:00	UMXS	Map
SN67WPA	5	QA HOLD	5/6/2022 0:00	KELK	Map
SN19LYE	22	QA HOLD	9/26/2022 0:00	XLFU	SBL
SN37A7Q	18	QA HOLD	2/27/2023 0:00	DTLS	SBL
SN27EA9	21	PIE HOLD	2/5/2023 0:00	IEKW	Map
SN18CCO	8	PE HOLD	2/3/2022 0:00	KEKS	SBL
SN17IYM	24	PIE HOLD	3/9/2023 0:00	KSLE	Map
SN44QCE	6	PE HOLD	6/10/2022 0:00	KSDL	Map
SN26C2Y	24	DISPO	10/7/2022 0:00	SFSK	SBL
SN58PP4	22	QA HOLD	12/7/2022 0:00	DTLS	SBL
SN79OUT	9	PIE HOLD	9/23/2022 0:00	KELK	SBL
SN98AK4	2	PIE HOLD	5/23/2023 0:00	SFSK	Map
SN40BFV	6	PIE HOLD	3/2/2023 0:00	KSLE	Map
SN78DUI	1	PIE HOLD	1/26/2022 0:00	UFLU	Map
SN75Q9E	16	PE HOLD	4/14/2023 0:00	KSLE	SBL
SN96FB5	3	PIE HOLD	9/27/2022 0:00	BLUD	SBL
SN28LO6	19	QA HOLD	12/14/2022 0:00	KELK	SBL
SN56KM0	15	PE HOLD	10/21/2022 0:00	KELK	Map
SN59F6O	24	DISPO	4/17/2023 0:00	XLFU	Map
SN60CBW	9	PIE HOLD	6/5/2023 0:00	UX2M	Map
SN91E01	1	QA HOLD	4/9/2022 0:00	KEKS	Map
SN38RBY	7	PE HOLD	11/6/2022 0:00	KEKS	SBL
SN73M89	8	QA HOLD	5/16/2022 0:00	UX2M	Map
SN93U46	22	DISPO	10/2/2022 0:00	KSDL	SBL
SN25H7F	11	QA HOLD	8/3/2022 0:00	IEKW	SBL
SN68WZZ	11	QA HOLD	6/11/2022 0:00	KDSD	SBL
SN18YD7	3	PIE HOLD	11/24/2022 0:00	KSLE	Map
SN36H25	8	DISPO	11/17/2022 0:00	KEKS	Map
SN54GE9	16	QA HOLD	12/21/2022 0:00	DTLS	SBL
SN23UKC	21	DISPO	7/10/2022 0:00	KSDL	Map
SN21L8W	6	PIE HOLD	2/10/2022 0:00	KSLE	SBL
SN63AF2	24	QA HOLD	1/30/2023 0:00	KELK	SBL
SN68LRO	2	PE HOLD	5/5/2023 0:00	SFSK	Map
SN32MIO	22	PE HOLD	2/13/2022 0:00	UFLU	SBL
SN13YIT	16	PE HOLD	4/17/2023 0:00	DTLS	SBL
SN30JDE	21	PIE HOLD	3/16/2023 0:00	KSDL	Map
SN63CLA	8	QA HOLD	7/11/2022 0:00	KSDL	Map
SN71J6N	6	PE HOLD	11/29/2022 0:00	UX2M	Map
SN92Z9Y	10	PIE HOLD	2/17/2023 0:00	KSLE	Map
SN68KWD	5	DISPO	7/13/2022 0:00	KSDL	SBL
SN68OT7	25	PIE HOLD	6/12/2023 0:00	IEKW	Map
SN51WED	3	PE HOLD	8/26/2022 0:00	SLFU	Map
SN35YLO	8	DISPO	1/12/2023 0:00	KELK	SBL
SN12TOI	7	PE HOLD	7/7/2022 0:00	SLFU	Map
SN93B10	2	DISPO	5/29/2023 0:00	UX2M	SBL
SN56UN7	18	PE HOLD	1/8/2022 0:00	KELK	Map
SN81Y5H	25	DISPO	3/3/2022 0:00	KSDL	Map
SN12W7Q	7	DISPO	10/3/2022 0:00	KEKS	Map
SN79U69	19	DISPO	8/17/2022 0:00	IEKW	SBL
SN69ZVZ	11	QA HOLD	3/20/2022 0:00	KSLE	Map
SN54JDF	20	DISPO	10/2/2022 0:00	KEKS	SBL
SN77HVD	14	PIE HOLD	3/5/2023 0:00	UMXS	Map
SN34QCY	2	QA HOLD	9/24/2022 0:00	KEKS	SBL
SN48PUS	24	DISPO	4/21/2023 0:00	KELK	SBL
SN41G1P	3	PE HOLD	1/29/2022 0:00	SLFU	Map
SN93LCF	24	QA HOLD	5/1/2022 0:00	XLFU	SBL
SN59X20	25	PIE HOLD	3/6/2023 0:00	DTLS	SBL
SN14X3G	25	QA HOLD	10/15/2022 0:00	UFLU	Map
SN13W3Y	16	PE HOLD	4/9/2023 0:00	XLFU	Map
SN24NI3	24	PE HOLD	12/23/2022 0:00	KSDL	SBL
SN48Y9Y	2	PE HOLD	2/16/2022 0:00	KSDL	SBL
SN75CUJ	6	PE HOLD	4/8/2023 0:00	XLFU	Map
SN57G6R	10	PIE HOLD	5/11/2022 0:00	KSDL	SBL
SN82QWZ	18	PIE HOLD	5/30/2023 0:00	UX2M	Map
SN33XVW	11	QA HOLD	8/8/2022 0:00	KSDL	SBL
SN18NNU	17	PE HOLD	7/25/2022 0:00	KSLE	SBL
SN11PUA	2	PE HOLD	3/24/2023 0:00	IEKW	SBL
SN47VGA	20	PIE HOLD	10/21/2022 0:00	KSDL	SBL
SN81G1H	23	QA HOLD	10/9/2022 0:00	UMXS	Map
SN41PON	21	PIE HOLD	11/13/2022 0:00	KSDL	SBL
SN31M7V	11	DISPO	3/24/2022 0:00	KDSD	Map
SN14R59	22	QA HOLD	3/10/2022 0:00	KSDL	Map
SN31WPV	20	PIE HOLD	7/22/2022 0:00	KELK	Map
SN29RRK	20	DISPO	6/11/2022 0:00	KEKS	Map
SN15XSG	21	DISPO	2/16/2022 0:00	KDSD	Map
SN52DP1	20	PIE HOLD	11/2/2022 0:00	KDSD	Map
SN59O3A	3	QA HOLD	2/19/2022 0:00	UMXS	Map
SN16VOH	5	PIE HOLD	1/20/2023 0:00	SFSK	Map
SN20LSC	5	PIE HOLD	1/19/2023 0:00	IEKW	SBL
SN30RB5	25	PIE HOLD	1/17/2023 0:00	UFLU	Map
SN51FOD	7	PE HOLD	2/16/2023 0:00	SFSK	Map
SN37T89	3	PE HOLD	9/25/2022 0:00	IEKW	Map
SN12BRX	25	PIE HOLD	3/11/2023 0:00	UX2M	Map
SN85UR2	1	PIE HOLD	6/28/2022 0:00	DTLS	SBL
SN57DN6	4	DISPO	3/23/2023 0:00	SLFU	Map
SN37V6T	14	QA HOLD	7/24/2022 0:00	BLUD	Map
SN73V76	1	PE HOLD	1/3/2022 0:00	KSDL	Map
SN33ODB	14	DISPO	1/4/2023 0:00	SFSK	Map
SN60E1R	7	PE HOLD	4/18/2023 0:00	UMXS	SBL
SN98A5I	15	PE HOLD	1/24/2023 0:00	KSLE	Map
SN43OF3	25	QA HOLD	5/28/2022 0:00	KSLE	Map
SN86HP6	8	DISPO	3/23/2023 0:00	UFLU	Map
SN44GN7	1	DISPO	6/6/2023 0:00	XLFU	Map
SN61A20	14	QA HOLD	3/27/2023 0:00	DTLS	Map
SN50P9S	22	PIE HOLD	7/3/2022 0:00	KDSD	SBL
SN52BKG	25	PIE HOLD	1/30/2023 0:00	UFLU	SBL
SN56VFA	6	DISPO	3/13/2022 0:00	SFSK	SBL
SN31MLZ	15	PE HOLD	7/12/2022 0:00	BLUD	Map
SN39Q1C	22	PE HOLD	1/12/2022 0:00	SLFU	Map
SN85IP0	24	PE HOLD	4/2/2022 0:00	UMXS	Map
SN48CYW	10	QA HOLD	2/4/2023 0:00	UFLU	SBL
SN67U0V	12	QA HOLD	1/22/2023 0:00	SLFU	SBL
SN95JNZ	18	QA HOLD	4/12/2022 0:00	KSDL	SBL
SN10LCR	23	PE HOLD	6/19/2022 0:00	KSLE	SBL
SN82XWU	4	PIE HOLD	5/20/2022 0:00	KSDL	SBL
SN34DGS	22	QA HOLD	2/12/2023 0:00	KSDL	Map
SN82BQY	6	DISPO	10/29/2022 0:00	XLFU	Map
SN38JJJ	2	DISPO	4/11/2022 0:00	KDSD	SBL
SN44EAR	1	PIE HOLD	2/6/2022 0:00	XLFU	SBL
SN31G49	9	PE HOLD	11/19/2022 0:00	UFLU	Map
SN78TZ0	4	QA HOLD	12/25/2022 0:00	UMXS	Map
SN26SN8	24	PE HOLD	3/16/2023 0:00	DTLS	SBL
SN53OGZ	14	PE HOLD	8/14/2022 0:00	KEKS	SBL
SN39GER	11	PE HOLD	7/18/2022 0:00	UX2M	Map
SN74C91	16	PE HOLD	1/15/2022 0:00	IEKW	Map
SN77YOH	11	PIE HOLD	5/31/2022 0:00	UX2M	Map
SN21VSC	8	PE HOLD	1/15/2023 0:00	IEKW	SBL
SN32RTY	24	DISPO	6/19/2022 0:00	XLFU	Map
SN39WLQ	9	PE HOLD	4/27/2022 0:00	KDSD	Map
SN68WSM	24	PE HOLD	5/31/2023 0:00	KDSD	Map
SN65ZFK	18	DISPO	11/10/2022 0:00	KDSD	SBL
SN79RLL	17	DISPO	3/26/2022 0:00	DTLS	Map
SN32V9F	18	PE HOLD	5/2/2022 0:00	IEKW	SBL
SN91XTN	21	PIE HOLD	1/21/2022 0:00	KDSD	SBL
SN26ADA	8	DISPO	1/30/2023 0:00	UX2M	Map
SN67DVH	14	DISPO	4/10/2023 0:00	DTLS	Map
SN18CPH	2	PE HOLD	6/10/2022 0:00	UFLU	Map
SN60YW9	12	QA HOLD	6/26/2022 0:00	DTLS	Map
SN89M6L	17	DISPO	6/3/2022 0:00	KSLE	SBL
SN83AHW	24	QA HOLD	2/25/2022 0:00	KSLE	SBL
SN52APJ	25	QA HOLD	12/3/2022 0:00	XLFU	Map
SN68OSP	7	PIE HOLD	2/27/2023 0:00	KELK	Map
SN80Q01	21	DISPO	5/24/2022 0:00	SFSK	SBL
SN60MC3	9	PIE HOLD	5/15/2022 0:00	UX2M	SBL
SN40Q74	2	DISPO	7/20/2022 0:00	SFSK	Map
SN81BHM	24	PIE HOLD	5/24/2023 0:00	UX2M	SBL
SN22MUO	13	PIE HOLD	9/25/2022 0:00	KDSD	SBL
SN68UE8	17	PIE HOLD	5/1/2022 0:00	KELK	SBL
SN79QBQ	21	PE HOLD	1/11/2023 0:00	KELK	Map
SN40W9P	17	QA HOLD	12/2/2022 0:00	KEKS	SBL
SN85G9U	16	PIE HOLD	10/6/2022 0:00	BLUD	Map
SN20O6I	12	QA HOLD	8/10/2022 0:00	UX2M	SBL
SN65IIA	11	QA HOLD	3/24/2023 0:00	UFLU	Map
SN29OQ9	10	PIE HOLD	6/23/2022 0:00	XLFU	SBL
SN32WKF	15	QA HOLD	10/25/2022 0:00	KSDL	Map
SN30GGB	18	PE HOLD	6/6/2022 0:00	KSLE	Map
SN27PPD	7	DISPO	11/29/2022 0:00	KELK	Map
SN78TUW	1	QA HOLD	3/20/2023 0:00	KSDL	Map
SN34FWT	7	PE HOLD	3/10/2022 0:00	SLFU	SBL
SN53G6C	22	DISPO	10/21/2022 0:00	DTLS	SBL
SN51D0Z	12	QA HOLD	12/9/2022 0:00	IEKW	SBL
SN82SDB	19	PE HOLD	3/20/2023 0:00	UMXS	SBL
SN68TVX	4	PIE HOLD	7/20/2022 0:00	KSLE	Map
SN37N2S	5	PE HOLD	5/31/2022 0:00	SFSK	Map
SN99HF2	5	PE HOLD	3/20/2022 0:00	XLFU	SBL
SN20H5M	8	DISPO	1/10/2023 0:00	KSLE	SBL
SN72T70	10	DISPO	7/20/2022 0:00	KELK	SBL
SN40QV1	9	DISPO	1/10/2022 0:00	KSDL	SBL
SN47DKS	20	QA HOLD	12/7/2022 0:00	SLFU	Map
SN91JVG	19	DISPO	5/5/2023 0:00	SLFU	SBL
SN76NSO	7	PIE HOLD	3/27/2022 0:00	BLUD	Map
SN31C61	15	DISPO	4/11/2022 0:00	DTLS	SBL
SN41MR5	1	PIE HOLD	8/29/2022 0:00	DTLS	Map
SN62JDZ	13	PIE HOLD	2/11/2023 0:00	UMXS	SBL
SN81S9F	20	DISPO	2/24/2022 0:00	KELK	SBL
SN99CKV	11	QA HOLD	1/31/2023 0:00	SFSK	SBL
SN66SK6	16	PIE HOLD	1/28/2022 0:00	KEKS	SBL
SN29VSG	14	PIE HOLD	8/6/2022 0:00	DTLS	Map
SN49M2B	7	PE HOLD	2/28/2023 0:00	KEKS	Map
SN55LQC	23	QA HOLD	4/18/2023 0:00	KSDL	SBL
SN70L7K	2	QA HOLD	6/10/2022 0:00	IEKW	SBL
SN82OI3	8	DISPO	5/1/2023 0:00	UX2M	SBL
SN23CZA	19	PE HOLD	7/4/2022 0:00	KSDL	Map
SN95NJN	3	PIE HOLD	9/8/2022 0:00	UMXS	SBL
SN51UYU	12	QA HOLD	5/7/2023 0:00	KEKS	SBL
SN36IHQ	19	PIE HOLD	5/13/2022 0:00	SLFU	SBL
SN28Q6K	14	PIE HOLD	4/4/2022 0:00	KSDL	SBL
SN72AWD	19	DISPO	7/1/2022 0:00	UX2M	Map
SN99M0R	17	QA HOLD	5/8/2022 0:00	KSLE	Map
SN12SS5	3	PIE HOLD	11/14/2022 0:00	KSLE	Map
SN58GAR	1	PE HOLD	9/8/2022 0:00	KSDL	Map
SN26HUK	18	QA HOLD	1/22/2023 0:00	BLUD	SBL
SN72G81	24	PE HOLD	7/24/2022 0:00	IEKW	Map
SN87S4E	21	QA HOLD	12/3/2022 0:00	XLFU	SBL
SN76F0S	1	DISPO	3/11/2023 0:00	XLFU	Map
SN98AKK	11	QA HOLD	10/7/2022 0:00	UX2M	SBL
SN63U1K	13	PE HOLD	3/15/2022 0:00	SLFU	SBL
SN45Y03	7	DISPO	4/26/2022 0:00	BLUD	Map
SN18N20	3	QA HOLD	3/1/2022 0:00	SLFU	Map
SN36MB0	23	PE HOLD	9/13/2022 0:00	UX2M	SBL
SN88NR4	3	QA HOLD	1/15/2022 0:00	SLFU	Map
SN42HI9	6	PIE HOLD	8/25/2022 0:00	UFLU	SBL
SN72WD0	6	PE HOLD	12/2/2022 0:00	KEKS	Map
SN20EJL	8	QA HOLD	9/13/2022 0:00	KSLE	Map
SN71L36	10	QA HOLD	1/29/2023 0:00	KELK	SBL
SN44NCN	15	DISPO	6/14/2022 0:00	IEKW	SBL
SN14JQ9	4	PE HOLD	3/3/2023 0:00	XLFU	Map
SN12BSH	4	QA HOLD	9/2/2022 0:00	SFSK	Map
SN42HOL	8	PE HOLD	3/10/2022 0:00	UMXS	Map
SN54CMN	5	QA HOLD	3/27/2023 0:00	UMXS	SBL
SN59W0B	18	PE HOLD	11/6/2022 0:00	KSDL	Map
SN54N17	20	DISPO	1/16/2022 0:00	BLUD	Map
SN35RO8	5	PE HOLD	3/11/2022 0:00	UX2M	SBL
SN75LSR	8	PE HOLD	12/31/2022 0:00	KDSD	Map
SN81KF2	18	PE HOLD	3/30/2023 0:00	KSLE	SBL
SN36H3C	16	DISPO	8/29/2022 0:00	KEKS	Map
SN45NCM	8	DISPO	9/21/2022 0:00	UMXS	Map
SN95FGX	20	PIE HOLD	11/12/2022 0:00	UX2M	Map
SN77U22	18	QA HOLD	6/29/2022 0:00	KSDL	SBL
SN97ZH8	3	PE HOLD	2/22/2023 0:00	KSDL	Map
SN84L40	7	DISPO	3/29/2022 0:00	XLFU	Map
SN44DH1	9	DISPO	6/24/2022 0:00	BLUD	SBL
SN42CO8	1	DISPO	2/4/2022 0:00	KDSD	Map
SN58AW5	24	PE HOLD	5/16/2023 0:00	SLFU	Map
SN87JER	11	QA HOLD	10/27/2022 0:00	SLFU	Map
SN62ZTH	18	PE HOLD	2/1/2023 0:00	KSLE	SBL
SN86Q49	4	DISPO	2/1/2022 0:00	KEKS	Map
SN50QQR	4	PE HOLD	11/29/2022 0:00	UMXS	SBL
SN28B85	15	QA HOLD	12/7/2022 0:00	KEKS	Map
SN15Q81	18	QA HOLD	5/4/2022 0:00	UMXS	SBL
SN25AIO	16	QA HOLD	4/17/2023 0:00	KSDL	Map
SN48FH7	9	PIE HOLD	4/28/2022 0:00	BLUD	SBL
SN24AWC	18	QA HOLD	11/24/2022 0:00	KSLE	SBL
SN80D51	12	QA HOLD	10/14/2022 0:00	KSLE	Map
SN83AS1	13	DISPO	4/6/2022 0:00	KEKS	SBL
SN59T5W	3	QA HOLD	6/27/2022 0:00	KSDL	SBL
SN13PLO	9	PE HOLD	1/26/2022 0:00	KDSD	Map
SN11A1S	11	QA HOLD	9/16/2022 0:00	XLFU	Map
SN13VRI	8	PE HOLD	1/22/2023 0:00	IEKW	SBL
SN28NKX	17	QA HOLD	8/24/2022 0:00	KELK	Map
SN48EAK	16	PIE HOLD	11/13/2022 0:00	KSDL	SBL
SN77SXZ	14	PE HOLD	3/18/2023 0:00	BLUD	Map
SN90OW1	8	PE HOLD	7/29/2022 0:00	KSDL	SBL
SN20LTM	1	PIE HOLD	9/22/2022 0:00	KSLE	Map
SN57KLT	1	PIE HOLD	5/25/2023 0:00	KEKS	SBL
SN65KWG	5	QA HOLD	5/2/2022 0:00	KELK	SBL
SN82PRS	15	QA HOLD	11/1/2022 0:00	XLFU	Map
SN45QHL	13	PIE HOLD	9/2/2022 0:00	SLFU	Map
SN88R4Q	17	PE HOLD	6/17/2022 0:00	XLFU	Map
SN81Q12	4	PE HOLD	12/27/2022 0:00	SLFU	Map
SN43YHF	12	QA HOLD	3/19/2023 0:00	UMXS	Map
SN42LXT	6	PE HOLD	10/1/2022 0:00	KSDL	SBL
SN27VQG	13	QA HOLD	2/5/2022 0:00	KELK	SBL
SN41S8J	22	PIE HOLD	10/30/2022 0:00	KSLE	Map
SN23NFD	6	QA HOLD	7/27/2022 0:00	SLFU	SBL
SN81SRJ	9	PE HOLD	3/19/2023 0:00	XLFU	SBL
SN69FR7	3	PIE HOLD	5/20/2022 0:00	KSDL	Map
SN85V01	25	PE HOLD	10/16/2022 0:00	SLFU	Map
SN68LKJ	19	PE HOLD	2/26/2023 0:00	IEKW	Map
SN41WUH	25	PE HOLD	9/10/2022 0:00	SLFU	SBL
SN94LB8	4	PE HOLD	7/22/2022 0:00	KEKS	SBL
SN66T3G	17	DISPO	3/5/2023 0:00	UFLU	Map
SN63DIA	4	QA HOLD	4/29/2022 0:00	KSDL	SBL
SN85DUO	22	DISPO	5/14/2022 0:00	SFSK	Map
SN82GJ5	25	DISPO	3/9/2023 0:00	KSLE	SBL
SN82J6Y	4	DISPO	12/6/2022 0:00	KEKS	Map
SN11EOB	21	PIE HOLD	5/31/2022 0:00	KEKS	SBL
SN86O8R	13	QA HOLD	2/25/2022 0:00	DTLS	Map
SN37QWZ	14	QA HOLD	2/5/2022 0:00	KSLE	Map
SN30K0V	21	QA HOLD	3/17/2023 0:00	XLFU	Map
SN51LVA	25	DISPO	7/22/2022 0:00	BLUD	SBL
SN86NCH	23	PE HOLD	3/4/2022 0:00	KDSD	SBL
SN91Q6C	9	PIE HOLD	11/29/2022 0:00	IEKW	Map
SN42JQ4	19	QA HOLD	5/7/2023 0:00	KDSD	Map
SN24WOH	2	PE HOLD	2/19/2022 0:00	KDSD	Map
SN75RMT	20	DISPO	4/6/2023 0:00	SLFU	Map
SN16Q7O	5	PIE HOLD	5/12/2023 0:00	DTLS	SBL
SN17UXO	17	DISPO	6/22/2022 0:00	KSDL	SBL
SN82O3S	6	QA HOLD	9/29/2022 0:00	KEKS	Map
SN74BGH	3	DISPO	1/25/2022 0:00	UFLU	Map
SN42IH5	8	DISPO	6/28/2022 0:00	DTLS	Map
SN93OYK	23	QA HOLD	3/22/2023 0:00	SFSK	Map
SN67M6M	24	QA HOLD	4/24/2023 0:00	SFSK	SBL
SN80WUK	8	PIE HOLD	1/11/2022 0:00	KSDL	Map
SN61ON9	10	QA HOLD	2/2/2023 0:00	UFLU	SBL
SN46J7V	25	DISPO	11/5/2022 0:00	XLFU	Map
SN13K6M	23	PIE HOLD	2/3/2023 0:00	BLUD	Map
SN51ZU6	3	PIE HOLD	1/31/2023 0:00	KSDL	SBL
SN27RW2	6	PE HOLD	3/14/2022 0:00	SLFU	Map
SN97ECF	18	DISPO	4/1/2023 0:00	KDSD	SBL
SN19A1J	8	PE HOLD	1/2/2022 0:00	SFSK	SBL
SN71SE1	6	PE HOLD	10/25/2022 0:00	KSDL	SBL
SN12CIG	4	QA HOLD	10/14/2022 0:00	IEKW	SBL
SN68MAD	1	DISPO	9/24/2022 0:00	IEKW	Map
SN91N07	20	DISPO	8/31/2022 0:00	KDSD	SBL
SN24WWH	20	PE HOLD	4/6/2023 0:00	SLFU	Map
SN95PJI	5	QA HOLD	9/11/2022 0:00	KELK	Map
SN70UY9	19	PIE HOLD	12/6/2022 0:00	KELK	SBL
SN63FXR	12	DISPO	4/21/2023 0:00	SFSK	Map
SN36MAH	14	PE HOLD	4/3/2022 0:00	KSLE	SBL
SN18D3U	20	PIE HOLD	9/24/2022 0:00	UX2M	Map
SN67A55	23	QA HOLD	1/12/2023 0:00	SLFU	Map
SN53M65	6	PIE HOLD	5/20/2023 0:00	UFLU	SBL
SN35F65	15	PE HOLD	6/15/2022 0:00	KELK	Map
SN86ZV5	22	PE HOLD	6/10/2022 0:00	UFLU	SBL
SN35OQV	1	PIE HOLD	9/29/2022 0:00	KEKS	SBL
SN42JGE	23	PE HOLD	3/17/2023 0:00	UX2M	Map
SN62UJ8	25	PIE HOLD	5/31/2022 0:00	KDSD	Map
SN91BXQ	6	QA HOLD	1/6/2022 0:00	UFLU	Map
SN10GWF	10	PIE HOLD	2/15/2023 0:00	SLFU	Map
SN57NAW	21	DISPO	5/23/2023 0:00	KELK	Map
SN57OBC	9	QA HOLD	1/2/2023 0:00	UX2M	SBL
SN43TGB	4	PIE HOLD	1/2/2022 0:00	SFSK	SBL
SN44T27	7	PE HOLD	6/7/2023 0:00	IEKW	Map
SN38ECV	18	PIE HOLD	9/2/2022 0:00	KEKS	SBL
SN11C44	23	DISPO	6/6/2022 0:00	UX2M	SBL
SN91C8N	3	PIE HOLD	4/3/2022 0:00	XLFU	SBL
SN18II3	8	QA HOLD	3/20/2022 0:00	BLUD	Map
SN76MRV	9	PIE HOLD	12/26/2022 0:00	KSDL	Map
SN59NF4	2	PE HOLD	2/16/2023 0:00	DTLS	Map
SN61MNW	5	PIE HOLD	7/29/2022 0:00	IEKW	SBL
SN12X44	3	QA HOLD	2/16/2023 0:00	KEKS	Map
SN17DDI	7	DISPO	6/11/2022 0:00	KSDL	Map
SN39UOV	11	QA HOLD	11/1/2022 0:00	KDSD	Map
SN15PS8	4	PIE HOLD	2/11/2023 0:00	IEKW	Map
SN36IGS	8	PE HOLD	11/25/2022 0:00	KSDL	SBL
SN26DZE	13	PIE HOLD	6/5/2022 0:00	DTLS	Map
